node,degree,clustering,eigenvector,betweenness,closeness,is_bot
343,18,0.6339869281045751,2.3468318666169817e-07,0.0,0.2613930605903677,0
344,9,0.5,5.81011321418995e-07,0.0,0.2612408617454875,0
345,16,0.65,1.4150885710277301e-06,0.0,0.2613592233009709,0
346,27,0.5299145299145299,2.845340266292697e-07,2.0405632495749144e-05,0.261545436880627,0
347,7,0.8095238095238095,7.019517232535303e-07,0.0,0.2612070638463031,0
348,229,0.12303684976633725,1.4587799943345804e-05,0.02434542408794745,0.36991572004397216,1
414,159,0.1351803200382135,1.2134149798971187e-05,0.03287737876632723,0.3695433330282786,1
428,115,0.26758199847444697,0.0005990064686115546,0.06311457218094561,0.3948371956585509,1
1684,792,0.044774546986936364,7.1642597901192735e-06,0.305554258650555,0.39360561458231796,1
1912,755,0.10548597326400477,0.09540696149067629,0.24491872875718088,0.35094733182687293,1
2814,2,1.0,3.6798464608803157e-06,0.0,0.3057701044979555,0
2838,4,1.0,3.742417046910722e-06,0.0,0.30607140150079587,0
2885,4,1.0,3.744108696948415e-06,0.0,0.30607140150079587,0
3003,4,1.0,3.742417046910722e-06,0.0,0.30607140150079587,0
3173,18,0.21568627450980393,3.6893011619284776e-06,0.0004859080830072228,0.3061410159211524,0
3290,5,0.8,4.012969520084341e-06,3.5395719853858e-07,0.3063732928679818,0
353,102,0.31721995728984664,9.958201821779727e-06,0.0014348992897414853,0.36309684380901,1
363,96,0.31951754385964914,5.82974376677545e-06,0.0010864895919919328,0.3270430063983154,1
366,97,0.33526632302405496,9.61236475888858e-06,0.0009938732605272742,0.34098969768620163,1
376,133,0.2631578947368421,1.4065800628303973e-05,0.003914910087550239,0.36655773420479304,1
389,48,0.2845744680851064,3.1383135129807773e-06,0.0033121564776521927,0.3215480172001911,1
420,34,0.4919786096256685,7.129951495120236e-06,0.0006790680530816924,0.3610192221725525,0
475,122,0.2750304836742989,1.3791432026493026e-05,0.0027654502796045344,0.3661920740001814,1
483,231,0.1616412572934312,1.3857003001596635e-05,0.007131992519601955,0.3698479575013739,1
484,107,0.2671486510315641,1.367914316129949e-05,0.0017873047938840177,0.3631621548700423,1
517,104,0.3525018670649739,9.955954564513143e-06,0.0012442240099818564,0.34122021294574956,1
526,98,0.2457395329265727,2.3395670137431782e-05,0.0020274425049200697,0.3408457837427197,1
538,87,0.3322641005078856,5.2310674239919474e-06,0.000607334593206117,0.3231951336641588,1
563,91,0.18485958485958487,0.000601194972395099,0.060178537019118246,0.3939127889961955,1
566,85,0.4070028011204482,1.00538098233555e-05,0.0012339049996124018,0.36496746203904556,1
580,84,0.3654618473895582,5.336198022086445e-06,0.001003525472385328,0.34503973340169186,1
596,46,0.1681159420289855,3.545464595954721e-06,0.0025661033543946006,0.32278177458033575,1
601,25,0.4166666666666667,6.3480000827348995e-06,0.000205528465745364,0.33861635220125785,0
606,91,0.2549450549450549,1.0733412650492403e-05,0.00045590412052670887,0.3408745568124261,1
629,11,0.38181818181818183,2.1128434933670427e-06,2.587259535324953e-05,0.32032365540218943,0
637,115,0.19115179252479023,7.518683163377617e-06,0.002770369930588917,0.32564516129032256,1
641,66,0.31002331002331,8.610437040273436e-06,0.00028314260951112653,0.33992760333361394,1
649,5,0.4,1.8910461166572675e-06,2.2944114166311644e-05,0.32032365540218943,0
651,73,0.323820395738204,8.685057845836801e-06,0.000777840941609922,0.36228243315987796,1
896,126,0.38603174603174606,4.764749643744822e-06,0.00014372842025915796,0.3199429522224863,1
897,66,0.38554778554778557,2.5834771464542558e-05,3.343785196199166e-05,0.3165569143932267,1
898,38,0.7610241820768137,2.6410039634348577e-06,0.0,0.3158635794743429,0
899,3,1.0,1.8159135627885217e-06,0.0,0.31500117013807627,0
900,13,0.5512820512820513,2.3484245095630115e-06,3.941796074634186e-06,0.3152470918885159,0
901,34,0.8235294117647058,2.2969994193425913e-06,7.116101846797121e-07,0.3157647794807632,0
902,46,0.8231884057971014,2.9128477490092735e-06,1.1032276207922097e-06,0.3160613650594865,0
903,34,0.7825311942959001,2.3192788249448646e-06,1.1717545427798658e-06,0.3157647794807632,0
904,3,0.6666666666666666,1.8264704742446748e-06,0.0,0.31527170518425984,0
905,17,0.4411764705882353,2.554064694826271e-06,1.7463062448628117e-07,0.3172283761489512,0
906,78,0.5541125541125541,3.4423253838123446e-05,8.31436428610894e-06,0.3173779768922424,0
907,13,0.4230769230769231,5.024619019734015e-06,0.0,0.3152470918885159,0
908,32,0.4475806451612903,4.1089815195134655e-05,0.0005448149425906225,0.3331683168316832,0
909,12,0.6363636363636364,2.1245890605739704e-06,0.0,0.3152224824355972,0
910,5,1.0,1.85440471172483e-06,0.0,0.3150503237887181,0
911,1,0.0,1.774621069210282e-06,0.0,0.31495203182279075,0
912,9,0.4722222222222222,1.988179078132672e-06,0.0,0.3151486771247951,0
913,44,0.30655391120507397,7.450378267804823e-06,1.4477365977167143e-05,0.31710381655410713,1
914,16,0.6333333333333333,2.3715545862561454e-06,2.0234553183122156e-06,0.31532094330782445,0
915,35,0.37815126050420167,6.823359907445503e-06,4.7805248823777684e-05,0.3344653358734366,0
916,147,0.482900009318796,9.463148801692655e-05,0.0005353534776524347,0.33669640623697156,0
917,130,0.22921884317233154,5.4003377272551966e-06,0.00029975376935740893,0.3202982470056318,1
918,1,0.0,1.774621069210282e-06,0.0,0.31495203182279075,0
919,29,0.8645320197044335,2.536861195006081e-06,2.2024003464622757e-07,0.317353033637221,0
920,13,0.3974358974358974,5.982126803803033e-06,3.105728613565944e-06,0.3152470918885159,0
921,106,0.5764600179694519,7.832496715609027e-05,0.0004270465303441465,0.33554927704836296,0
922,30,0.46436781609195404,1.1707053362949698e-05,3.029573238369209e-06,0.3156660412757974,0
923,8,0.5357142857142857,2.2038045872373e-06,9.886862424879562e-07,0.3158635794743429,0
924,45,0.4202020202020202,2.7967579807060783e-06,0.0,0.3160366283165062,1
925,167,0.46771517206550756,0.00010042920298205094,0.0008119064883390316,0.3372588323728389,0
926,21,0.5095238095238095,9.834467081545006e-06,0.0,0.3154441059292243,0
927,75,0.5816216216216217,3.486523090179819e-05,2.34108037786232e-05,0.31725329981143935,0
928,9,0.9444444444444444,1.8992291796479396e-06,0.0,0.3151486771247951,0
929,5,0.9,1.8508296728384042e-06,5.349580387003539e-07,0.3156660412757974,0
930,52,0.4856711915535445,7.204677603569674e-06,0.00011719213303941805,0.33644392601233125,0
931,15,0.6761904761904762,2.0738472788948824e-06,0.0,0.315937720053204,0
932,63,0.49923195084485406,2.634901389789609e-05,0.0,0.3164824829532095,0
933,25,0.6233333333333333,2.39501178992555e-06,6.143205104548633e-06,0.31725329981143935,0
934,82,0.7431496537187594,4.483806310377209e-05,3.574103980455414e-06,0.31695447409733124,0
935,7,0.5238095238095238,2.058764236882655e-06,4.23568780917834e-06,0.3150994927818962,0
936,37,0.6381381381381381,3.4344804600558806e-06,2.050236271872554e-06,0.31870560378847673,0
937,7,0.8571428571428571,1.8668826683178583e-06,6.19425097442515e-07,0.3150994927818962,0
938,29,0.8226600985221675,2.2414481487056216e-06,0.0,0.31564136637223483,0
939,17,0.5808823529411765,2.135103477723625e-06,0.0,0.3153455681374463,0
940,17,0.5882352941176471,2.1602646852389933e-06,0.0,0.3153455681374463,0
941,54,0.4116002795248078,3.0213980724909934e-06,7.576483596372174e-05,0.31625939849624063,1
942,65,0.5855769230769231,3.3199750737183276e-06,1.2484875878152202e-05,0.3182534678436318,0
943,12,0.42424242424242425,1.9960368450710184e-06,0.0,0.3152224824355972,0
944,37,0.5495495495495496,2.6063301495132155e-06,3.5089214582188264e-06,0.31583887368009383,0
945,4,1.0,1.8297204473370596e-06,0.0,0.31502574504602904,0
946,166,0.48477546549835704,7.591569986280896e-05,8.66682648276686e-05,0.31953786499960435,0
947,115,0.5981693363844394,5.692930292528651e-05,2.0020512713313196e-05,0.31777760289604157,0
948,38,0.561877667140825,3.1085293930244184e-06,1.2854711558178608e-07,0.31797779352704936,0
949,23,0.6758893280632411,2.285212391346917e-06,8.199869991418142e-06,0.315962441314554,0
950,10,0.5777777777777777,2.271599750628609e-06,0.0,0.31517327505463627,0
951,20,0.37894736842105264,3.223365550855008e-05,7.055298954155565e-05,0.3334434351775392,0
952,84,0.7544463568559954,4.567989667788874e-05,2.8413353588503e-06,0.31700423928403204,0
953,109,0.5424736663268773,4.861643694741948e-05,9.31624442486878e-06,0.3187307601231352,0
954,55,0.5912457912457912,3.165445724857108e-06,1.4306645670810866e-05,0.3180028350921405,0
955,10,0.8444444444444444,2.0780120110026685e-06,0.0,0.31517327505463627,0
956,10,0.8222222222222222,1.8987584069712751e-06,0.0,0.31517327505463627,0
957,65,0.6225961538461539,3.3689610611664174e-06,1.0264950514008565e-05,0.31710381655410713,0
958,24,0.9239130434782609,2.1444682155345824e-06,1.9440418442811243e-07,0.31551804969526487,0
959,46,0.6492753623188405,1.8175459367354903e-05,4.206099045963358e-06,0.3160613650594865,0
960,103,0.5735770036169807,4.541292057632076e-05,1.4811111244140697e-05,0.3174777891343659,0
961,13,0.2692307692307692,3.1230061753191566e-06,4.5964656281705e-06,0.3158635794743429,0
962,27,0.43874643874643876,6.38941244185539e-06,4.208064829129144e-05,0.33474260134294953,0
963,33,0.7954545454545454,2.3382423758819006e-06,4.755683359240449e-06,0.3162098668754894,0
964,26,0.4707692307692308,2.3628864340339203e-06,0.0,0.3155673648015005,0
965,16,0.7416666666666667,2.143692569298025e-06,0.0,0.31532094330782445,0
966,115,0.6314263920671244,5.542853382702715e-05,5.193422085284389e-06,0.31777760289604157,0
967,107,0.4873919943572562,4.785073812553729e-05,1.9150468127572762e-05,0.31805293005671076,0
968,40,0.31666666666666665,7.2277053849467485e-06,3.3164114663949955e-05,0.3180028350921405,0
969,32,0.7540322580645161,2.525185389550219e-06,1.1576705590113676e-06,0.3157154026583268,0
970,15,0.7523809523809524,2.068525069324274e-06,0.0,0.31529632232372923,0
971,34,0.6292335115864528,2.5403245403937595e-06,4.153277399142268e-06,0.3157647794807632,0
972,21,0.7952380952380952,9.004500400005946e-06,9.054296518593438e-07,0.3154441059292243,0
973,18,0.38562091503267976,4.823834946378506e-06,6.100986148461897e-06,0.3162346307463388,0
974,11,0.7454545454545455,1.957682292349496e-06,0.0,0.3151978768246039,0
975,54,0.7281621243885394,3.120408266517829e-06,0.0,0.31625939849624063,0
976,24,0.7210144927536232,2.7132864330776104e-06,1.4312542869009203e-06,0.31805293005671076,0
977,26,0.56,2.2522074492250592e-06,3.498597706594785e-06,0.3155673648015005,0
978,104,0.573562359970127,5.117461423380894e-05,4.958894092015097e-05,0.31750275200503225,0
979,10,0.9111111111111111,1.9069713675274897e-06,0.0,0.31517327505463627,0
980,128,0.5136564960629921,5.8966020683962095e-05,8.478242133008268e-05,0.31810304080668034,0
981,47,0.7622571692876966,2.9201920885596017e-06,1.3968717129507301e-06,0.3160861056751468,0
982,68,0.6286215978928885,3.113130924683695e-05,7.1250467554581905e-06,0.31660655480633526,0
983,62,0.6991010047593865,2.6969584715977126e-05,2.0148267663353667e-06,0.3164576802507837,0
984,42,0.7619047619047619,2.886059601936287e-06,6.264040833533628e-06,0.31767760207694123,0
985,7,0.7619047619047619,1.8655759028529696e-06,0.0,0.3150994927818962,0
986,11,0.7454545454545455,1.977829456559129e-06,0.0,0.3151978768246039,0
987,6,0.4,1.8773998918436664e-06,1.734390272839042e-06,0.3152470918885159,0
988,41,0.7682926829268293,2.8051007631426238e-06,0.0,0.315937720053204,0
989,35,0.6588235294117647,2.6262382742695027e-06,0.0,0.3157894736842105,0
990,29,0.29802955665024633,2.6988180627954025e-06,0.0013903063330004,0.34188468376936754,0
991,19,0.32748538011695905,5.112660224122265e-06,7.511710195162775e-06,0.3161603507673035,0
992,31,0.8043010752688172,2.277347993800456e-06,0.0,0.3156907200375264,0
993,154,0.5144724556489262,7.214575783308174e-05,5.4216056523050235e-05,0.3192852059777022,0
994,27,0.43874643874643876,3.3040042372527153e-06,8.286531303564312e-06,0.31559202813599063,0
995,66,0.43776223776223777,2.5260428007531664e-05,2.812076494568973e-05,0.3167804189220993,0
996,4,0.6666666666666666,1.8490226750511504e-06,2.47770038977006e-07,0.31564136637223483,0
997,96,0.5695175438596491,4.1620769407745386e-05,2.35432354880678e-06,0.3173031588873173,0
998,9,0.5833333333333334,4.087990482695044e-06,0.0,0.3151486771247951,0
999,77,0.6729323308270677,4.022157564673992e-05,2.4546308381336313e-06,0.3168301294625343,0
1000,16,0.5333333333333333,2.014016785983911e-06,0.0,0.31532094330782445,0
1001,39,0.4143049932523617,5.17641761671686e-06,1.4274327818656992e-05,0.3182534678436318,0
1002,4,0.8333333333333334,1.8127839795411167e-06,0.0,0.31502574504602904,0
1003,95,0.5303471444568869,4.200190753342684e-05,2.3803024508619833e-05,0.3172782273905869,0
1004,120,0.6014005602240896,5.69988507331319e-05,4.093435800285182e-06,0.31790269248937175,0
1005,14,0.9120879120879121,2.014770268253527e-06,0.0,0.31527170518425984,0
1006,142,0.5332134651882928,6.425128608531763e-05,8.7083252018146e-05,0.31845425867507887,0
1007,16,0.48333333333333334,2.321342683801149e-06,0.0,0.31532094330782445,0
1008,8,0.32142857142857145,2.209949111940491e-06,3.4340058033655223e-06,0.3157400891391039,0
1009,57,0.5513784461152882,3.140689243934089e-06,3.737648052053105e-06,0.3163337250293772,0
1010,36,0.4015873015873016,2.5094642785397185e-06,1.1291262135882532e-05,0.3162841701261064,0
1011,32,0.5745967741935484,2.4830267051083736e-06,0.0,0.3163585083046067,0
1012,32,0.42943548387096775,4.518533198209477e-06,1.012693404820165e-05,0.31805293005671076,0
1013,12,0.3787878787878788,4.7337191161680667e-05,8.739259451117592e-05,0.3376536499707333,0
1014,99,0.41517212945784376,4.164425756850446e-06,5.595650463013712e-05,0.319108582266477,1
1015,36,0.7444444444444445,2.6616370347398214e-06,0.0,0.3158141717503519,0
1016,9,1.0,1.8821231427161524e-06,0.0,0.3151486771247951,0
1017,149,0.5286595320152367,6.937955719400948e-05,2.7871269643333193e-05,0.31863015860490806,0
1018,51,0.5952941176470589,3.0922301553793094e-06,4.580353740814021e-06,0.31805293005671076,0
1019,58,0.6660617059891107,3.1779787939003638e-06,8.454332013297825e-06,0.3167804189220993,0
1020,58,0.6382335148215366,3.838376372306958e-06,1.3123703334321081e-05,0.3180779834580543,0
1021,61,0.5923497267759563,3.7053648946315415e-06,2.507239982521925e-05,0.31643288143562415,0
1022,4,0.8333333333333334,2.4016979488522003e-06,0.0,0.3154441059292243,0
1023,9,0.4166666666666667,2.2681360153210355e-06,0.0,0.31517327505463627,0
1024,85,0.6246498599439776,3.9071848526265215e-05,5.086577172472752e-06,0.3170291277380859,0
1025,29,0.39901477832512317,4.0197567705683436e-06,2.426225405015041e-05,0.3213433073372593,0
1026,80,0.5740506329113924,3.861147511288046e-05,7.6143067987930985e-06,0.31690472453304036,0
1027,3,1.0,1.800242427044542e-06,0.0,0.31500117013807627,0
1028,67,0.6445047489823609,6.212965653059242e-05,0.0001960820530521118,0.3344653358734366,0
1029,79,0.42810775722168126,7.296698194360545e-05,0.0004837216016292505,0.3375125376128385,1
1030,11,0.6181818181818182,2.1537854450638863e-06,0.0,0.3151978768246039,0
1031,4,0.8333333333333334,2.2884333983125965e-06,0.0,0.31537019681349576,0
1032,79,0.49691658552418044,4.256074889834402e-06,3.387474061667036e-05,0.31893215385830503,0
1033,17,0.6985294117647058,2.6995493813518164e-06,2.1473403378007187e-06,0.3153455681374463,0
1034,3,1.0,1.8615853952424771e-06,0.0,0.31500117013807627,0
1035,26,0.44,2.6919242031013867e-06,0.0,0.3155673648015005,0
1036,58,0.6944948578342408,3.1882181618019945e-06,1.113684593167794e-06,0.3163585083046067,0
1037,37,0.493993993993994,2.6662335085896607e-06,5.281835980843187e-06,0.31630894563684786,0
1038,5,0.5,2.158893053014235e-06,0.0,0.3150503237887181,0
1039,27,0.6780626780626781,1.1980722015598615e-05,6.951746237355073e-07,0.31559202813599063,0
1040,67,0.6404341926729986,2.8127348619333387e-05,6.582069410808227e-06,0.31658173265386125,0
1041,48,0.4654255319148936,2.7449898341279818e-06,2.2943982301964545e-05,0.31658173265386125,0
1042,15,0.6952380952380952,2.1344833850821e-06,0.0,0.31529632232372923,0
1043,12,0.6363636363636364,2.1087380714678467e-06,0.0,0.3152224824355972,0
1044,28,0.7777777777777778,2.4509353416982053e-06,0.0,0.315616695325934,0
1045,12,0.5909090909090909,2.1591125593777146e-06,0.0,0.3152224824355972,0
1046,3,1.0,1.7996600987863176e-06,0.0,0.31500117013807627,0
1047,65,0.6028846153846154,3.167193036393549e-05,2.478728527566359e-06,0.3165321000235165,0
1048,106,0.5092542677448337,4.752746472483702e-05,1.7122310250840945e-05,0.31775259678942397,0
1049,82,0.5594700391448358,3.521850421845128e-05,0.00010930743904381114,0.317827626918536,0
1050,11,0.8181818181818182,2.011818110908466e-06,1.23885019488503e-06,0.3151978768246039,0
1051,46,0.45507246376811594,3.5193786086083908e-06,1.823056619829211e-05,0.3160613650594865,0
1052,63,0.3271889400921659,3.837574294420769e-06,4.288062489699789e-05,0.31695447409733124,1
1053,8,0.39285714285714285,2.165857261437266e-06,0.0,0.3151978768246039,0
1054,54,0.6023759608665269,2.2097161091703875e-05,1.6531152307704654e-05,0.3167804189220993,0
1055,14,0.7692307692307693,3.3347063283789504e-06,4.1295006496167666e-07,0.315616695325934,0
1056,65,0.5442307692307692,2.6042439434049426e-05,1.2359804736912288e-05,0.3165321000235165,0
1057,5,0.5,1.8520344833121607e-06,0.0,0.3150503237887181,0
1058,7,0.5238095238095238,3.024691826616879e-06,3.5100755521742515e-06,0.31549339792171266,0
1059,165,0.5186252771618626,7.536884232410192e-05,1.077762036503208e-05,0.319032946195781,0
1060,51,0.592156862745098,3.6665167412376482e-06,9.636516614923814e-06,0.3167804189220993,0
1061,10,0.8222222222222222,1.9691072986991337e-06,0.0,0.31517327505463627,0
1062,22,0.354978354978355,2.7161539947325998e-06,0.0,0.31546875,0
1063,22,0.8138528138528138,9.627120877293875e-06,9.508701030230804e-07,0.31546875,0
1064,27,0.42735042735042733,2.326518316715115e-06,0.0,0.31559202813599063,0
1065,2,1.0,1.7887240715418562e-06,0.0,0.3149765990639626,0
1066,68,0.5263388937664618,3.4506939813630594e-06,8.299502615991581e-05,0.3183287347260544,0
1067,76,0.5792982456140351,3.6313404426183665e-06,4.029836454312307e-05,0.3173779768922424,0
1068,49,0.5527210884353742,2.050564713804267e-05,5.1309168734205815e-06,0.3161355985281453,0
1069,21,0.8,9.15824233278993e-06,0.0,0.3154441059292243,0
1070,78,0.2943722943722944,7.470299921189499e-06,0.0007075746100486328,0.33616383616383616,1
1071,3,1.0,1.8036062939953777e-06,0.0,0.31500117013807627,0
1072,26,0.6184615384615385,2.2433092906362355e-06,0.0,0.3155673648015005,0
1073,10,0.35555555555555557,2.4171613421256447e-06,0.0,0.31517327505463627,0
1074,63,0.4864311315924219,0.00010851332688810417,0.0004220130104218911,0.33661220406802267,0
1075,80,0.5193037974683544,3.234218373296446e-05,5.312651747843408e-05,0.3182785528493734,0
